attempt_id,phoneme,class_label,timestamp,frame_index,lip_gap_norm,mouth_height_norm,round_ratio,lip_gap_prev_norm,lip_gap_delta_norm,mouth_height_delta_norm,lip_gap_norm_rollmean5,lip_gap_norm_rollstd5,lip_gap_norm_delta,mouth_height_norm_rollmean5,mouth_height_norm_rollstd5,mouth_height_norm_delta,round_ratio_rollmean5,round_ratio_rollstd5,round_ratio_delta
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.5527182,28,0.06927332953176317,0.45677764188281533,2.189249009382439,0.0693265666315747,-5.3237099811531685e-05,-0.002221454514862664,0.0696983495836205,0.0003713380001741827,-5.3237099811531685e-05,0.45979526337140414,0.0019104765348885596,-0.002221454514862664,2.1749111756758,0.009066367366444625,0.010595482941512468
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.594317,29,0.06955843570043124,0.4553405329069372,2.196158540106028,0.06927332953176317,0.0002851061686680728,-0.0014371089758781208,0.06959675763252536,0.0003098714045611957,0.0002851061686680728,0.4586437255228383,0.002555210715918561,-0.0014371089758781208,2.180395819855499,0.012162429363803962,0.006909530723588908
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.636245,30,0.06790121484464555,0.45277850039478773,2.208585432232488,0.06955843570043124,-0.0016572208557856932,-0.0025620325121494814,0.06920477866327521,0.000777950339442212,-0.0016572208557856932,0.4569751997966257,0.003180403056288453,-0.0025620325121494814,2.1883873894892805,0.015235941867594244,0.012426892126459865
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.6780329,31,0.06524798478354475,0.44634636868240946,2.2404125364611938,0.06790121484464555,-0.0026532300611007975,-0.006432131712378275,0.0682615062983919,0.0018063282851455739,-0.0026532300611007975,0.4540484280529256,0.004862141887754809,-0.006432131712378275,2.202611808924615,0.023763351864454083,0.03182710422870594
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.71848,32,0.06384607193258449,0.442725719400104,2.258734824249664,0.06524798478354475,-0.0014019128509602657,-0.0036206492823054326,0.06716540735859385,0.0025202098221759855,-0.0014019128509602657,0.4507937526534107,0.0060268513616679375,-0.0036206492823054326,2.2186280684863626,0.029799237679832332,0.018322287788470337
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.409802,0,0.022457055611869118,0.34929234205460585,2.8629313603550663,0.022457055611869118,0.0,0.0,0.022457055611869118,0.0,0.0,0.34929234205460585,0.0,0.0,2.8629313603550663,0.0,0.0
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.4497151,1,0.044836278274801786,0.41421637186224636,2.4141971875813844,0.022457055611869118,0.022379222662932668,0.0649240298076405,0.03364666694333545,0.015824500102643357,0.022379222662932668,0.3817543569584261,0.045908221738940165,0.0649240298076405,2.6385642739682256,0.3173029765184065,-0.448734172773682
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.4928951,2,0.10725409110696858,0.5381510617018276,1.8582143029461649,0.044836278274801786,0.0624178128321668,0.12393468983958122,0.058182474997879825,0.04394570550597196,0.0624178128321668,0.4338865918728933,0.09595359380006263,0.12393468983958122,2.3784476169608717,0.5033116481979768,-0.5559828846352195
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.533537,3,0.1995170164825121,0.636975551677422,1.5699189668529403,0.10725409110696858,0.09226292537554352,0.09882448997559445,0.0935161103690379,0.07925494627537695,0.09226292537554352,0.48465883182402547,0.12825499148461886,0.09882448997559445,2.176315454433889,0.5764645591758855,-0.28829533609322455
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.576529,4,0.19761215666728532,0.6460942458914423,1.5477618108489104,0.1995170164825121,-0.0019048598152267837,0.009118694214020229,0.11433531962868737,0.08293495796598706,-0.0019048598152267837,0.5169459146375088,0.13247371706705977,0.009118694214020229,2.0506047257168936,0.5729306044907853,-0.0221571560040299
