attempt_id,phoneme,class_label,timestamp,frame_index,lip_gap_norm,mouth_height_norm,round_ratio,lip_gap_prev_norm,lip_gap_delta_norm,mouth_height_delta_norm
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.989643,13,0.24289693720396438,0.5458284756580819,1.8320773733806082,0.2420035864912792,0.0008933507126851759,0.0015853832869684448
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.031919,14,0.24407634000092274,0.5478889855838806,1.8251872666034867,0.24289693720396438,0.0011794027969583565,0.002060509925798648
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.073357,15,0.246162538046312,0.5497912364474505,1.81887220767947,0.24407634000092274,0.0020861980453892592,0.0019022508635699875
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.119231,16,0.24423040957270584,0.5502914400400827,1.817218890279596,0.246162538046312,-0.0019321284736061595,0.0005002035926321424
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.159236,17,0.235299744896012,0.5504871929281567,1.8165726884231228,0.24423040957270584,-0.008930664676693845,0.00019575288807405222
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.2076979,18,0.23020314244963955,0.5389793222365641,1.8553587470672739,0.235299744896012,-0.005096602446372445,-0.011507870691592648
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.249536,19,0.215562695048989,0.5248074815165845,1.9054606407481234,0.23020314244963955,-0.014640447400650541,-0.014171840719979567
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.28682,20,0.2008297979517782,0.5098620646790726,1.9613147736916645,0.215562695048989,-0.014732897097210818,-0.014945416837511938
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.3241692,21,0.1898451608083476,0.5022081716025852,1.9912061502482574,0.2008297979517782,-0.010984637143430592,-0.007653893076487339
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438618.367715,22,0.1821970970652771,0.48891357422606674,2.0453512700746046,0.1898451608083476,-0.0076480637430705045,-0.013294597376518502
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.514114,0,0.0365067031828361,0.32783024490957535,3.05035918902427,0.0365067031828361,0.0,0.0
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.549042,1,0.036818257413430595,0.32691197273967404,3.0589274281377214,0.0365067031828361,0.0003115542305944935,-0.000918272169901313
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.591985,2,0.036922134788867515,0.3269357035696716,3.0587053940007967,0.036818257413430595,0.00010387737543691988,2.3730829997570257e-05
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.633154,3,0.03582051941907067,0.3245330557479587,3.081350211599485,0.036922134788867515,-0.0011016153697968462,-0.0024026478217129
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.675064,4,0.03250588311337945,0.32301586927013315,3.095823131722719,0.03582051941907067,-0.003314636305691218,-0.0015171864778255606
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.717249,5,0.030519433784006796,0.3238281637940635,3.088057531141559,0.03250588311337945,-0.0019864493293726554,0.0008122945239303347
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.757152,6,0.033009658147082274,0.3298662198629648,3.031531996260261,0.030519433784006796,0.0024902243630754786,0.006038056068901343
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.801358,7,0.04144202501182504,0.34310838534506416,2.914530925830623,0.033009658147082274,0.008432366864742767,0.013242165482099333
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.8430471,8,0.060700460935279206,0.3814364553429662,2.6216686580228843,0.04144202501182504,0.019258435923454165,0.03832806999790206
5156d871-87f6-4452-abcc-e1b2eaf6b308,P,GOOD,1761437746.8852038,9,0.1279454074486225,0.4531338472258983,2.2068534631037515,0.060700460935279206,0.06724494651334331,0.07169739188293206
